date,open,high,low,close,volume,ticker,return,short_term_return_3,sma_10,sma_20,ema_50,volatility_10,open_sector,high_sector,low_sector,sector_close,volume_sector,return_sector,short_term_return_3_sector,sector_sma_10,sector_sma_20,ema_50_sector,sector_volatility_10,sector_return_1d,vix_level,pe_ratio,eps,revenue_growth,debt_to_equity,roe,used_fallback,news_sentiment,pct_pred,direction,confidence,label,price_1d,price_3d,price_5d,forecast_date,pct_pred_xgboost,pct_pred_lightgbm,pct_pred_catboost,pct_pred_ensemble
2025-05-09,440.0,440.74,435.88,438.73,15324233,MSFT,0.0012780427687884,0.0125083658350835,422.087,400.0865,399.8297033013904,0.0241389411549762,218.84,219.24,216.48,217.6,3665223.0,-0.0012392711249827,0.0183928487855105,213.727,205.786,210.7691922609004,0.008426052040617,-0.0012392711249827,21.9,,,,,,False,0.6786,-1.6221882058149737,Down,0.65,Avoid,431.612973684628,417.723402896748,404.2808070341689,2025-05-11,-1.6556274,-1.1664434057955786,-2.044493841768666,-1.6221882058149737
2025-05-12,445.94,449.37,439.78,449.26,22744086,MSFT,0.0240010940669659,0.0367139725395175,427.8970000000001,403.127,401.7979754024774,0.0239264885112274,226.83,227.78,224.54,227.7,6732705.0,0.0464154411764705,0.0550947592789954,215.68400000000003,207.2535,211.4205984456536,0.015434615834621,0.0464154411764705,18.39,,,,,,False,0.36326,0.3609892514176655,Up,0.55,Buy,450.8817803109191,454.1429254245138,457.4276578018136,2025-05-13,0.67356753,0.3616545296296469,0.0477456911303076,0.3609892514176655
2025-05-13,447.78,450.67,445.36,449.14,22872256,MSFT,-0.0002671059074923,0.025035944952872,433.407,406.1935,403.5605711799353,0.0242873901111971,228.52,233.38,228.26,232.62,6365028.0,0.0216073781291172,0.0677009225685041,218.036,208.8765,212.20595816681023,0.0158147908020174,0.0216073781291172,18.22,,,,,,False,0.2009625,-0.3924255690124982,Down,0.4,Avoid,447.37745979933726,443.8731022305102,440.39619468559744,2025-05-14,0.14856282,-0.2003947271264071,-1.125444798676728,-0.3924255690124982
2025-05-02,114.18,115.4,113.37,114.5,189839626,NVDA,0.0258937371203298,0.0502660062373876,106.873,105.935,113.10851748164822,0.0283975951702243,215.49,217.62,214.91,216.61,4054658.0,0.0167096925604317,0.0359158297465329,204.914,198.955,209.504228838357,0.0177991296416743,0.0167096925604317,,15.0,2.0,0.05,1.0,0.1,False,0.3361272727272727,-0.9859378758251373,Down,0.05,Avoid,113.3711011321802,111.14658438382664,108.96571610244824,2025-05-04,,,,
2025-05-05,112.905,114.38,112.685,113.554,48221004,NVDA,-0.0082620087336244,0.0425449871465295,108.5374,106.8972,113.1692621908851,0.0216849361614678,214.75,216.3367,214.64,216.05,952915.0,-0.0025852915377868,0.0289565175977521,207.731,200.639,209.80997052742052,0.0132821811380429,-0.0025852915377868,,15.0,2.0,0.05,1.0,0.1,False,0.36534,-0.3671184130781323,Down,0.15,Avoid,113.13712235721329,112.30795275689266,111.48486004991857,2025-05-05,,,,
2025-05-06,111.445,114.74,110.822,113.405,134977906,NVDA,-0.0036461078896502,0.01608278828062,110.0155,107.69875,113.2133551832011,0.0222407546447948,,,,,,,,,,,,,24.76,,,,,,False,0.2444235294117647,-0.787404288016479,Down,0.25,Avoid,112.5120441671749,110.74717065532413,109.0099810997634,2025-05-06,0.16185236,1.20346085129088,-3.7275260751120456,-0.787404288016479
2025-05-06,111.48,114.74,110.82,113.54,148181271,NVDA,-0.0024600246002458,0.0172923573156527,110.029,107.7055,113.20877186111322,0.0221390656389295,212.26,215.24,211.61,213.67,3979076.0,-0.0083078065534206,0.0029101149964796,209.793,202.12,209.96795954348576,0.0147591084180467,-0.0083078065534206,24.76,,,,,,False,0.2059842105263158,0.6601714397328315,Up,0.7,Buy,114.28955865267264,115.8035537422046,117.33760474198895,2025-05-07,1.0767792,0.987368768166738,-0.0836336952985047,0.6601714397328315
2025-05-08,118.25,118.68,115.85,117.37,195705150,NVDA,0.0026482145908082,0.0311895976102618,112.558,108.8955,113.4990699353383,0.0199159449698968,217.95,219.94,216.01,217.87,4346536.0,0.0095454334831563,0.0111853708344935,212.814,204.6245,210.4880131962171,0.0087681058142209,0.0095454334831563,22.48,,,,,,False,0.2802533333333333,-3.1511000117535293,Down,0.25,Avoid,113.67155391620489,106.62061460693349,100.00703841473246,2025-05-09,-2.8940206,-2.5216675158714925,-4.037611961985531,-3.1511000117535293
2025-05-09,117.35,118.23,115.21,116.65,131755798,NVDA,-0.0061344466217942,0.0273912277611414,113.122,109.3495,113.64563979634384,0.0166601788545663,218.84,219.24,216.48,217.6,3665223.0,-0.0012392711249827,0.0183928487855105,213.727,205.786,210.7691922609004,0.008426052040617,-0.0012392711249827,21.9,,,,,,False,0.5064055555555556,-2.9854032048378607,Down,0.25,Avoid,113.16752716155663,106.51137525186064,100.24671690357908,2025-05-11,-2.424871,-2.4759544475215445,-4.055384199127047,-2.9854032048378607
2025-05-12,121.97,123.0,120.28,123.0,223751223,NVDA,0.0544363480497214,0.0507432086109687,114.549,109.953,114.0010134236874,0.0203138534290785,226.83,227.78,224.54,227.7,6732705.0,0.0464154411764705,0.0550947592789954,215.68400000000003,207.2535,211.4205984456536,0.015434615834621,0.0464154411764705,18.39,,,,,,False,0.380725,-2.9575084826027056,Down,0.05,Avoid,119.36226456639866,112.40637082631136,105.85583516064688,2025-05-13,-2.0319242,-3.307633812552041,-3.532967387514377,-2.9575084826027056
2025-05-13,124.98,131.22,124.47,129.93,324734650,NVDA,0.0563414634146341,0.107012013291301,116.64,110.914,114.58790823438852,0.0241328981161607,228.52,233.38,228.26,232.62,6365028.0,0.0216073781291172,0.0677009225685041,218.036,208.8765,212.20595816681023,0.0158147908020174,0.0216073781291172,18.22,,,,,,False,0.5631333333333334,-5.2795373528597205,Down,0.05,Avoid,123.07029711742938,110.41825267734342,99.06688136686869,2025-05-14,-5.216578,-4.80925147490415,-5.812782576930625,-5.2795373528597205
2025-05-02,24.28,24.3,23.97,24.2,38686071,PFE,0.0112829084830756,0.0172341319882303,23.201,22.709,24.19904817560958,0.0163237731490435,138.79,139.01,137.55,138.53,9777008.0,0.0138319672131148,-0.0053848363009764,137.232,136.679,140.8214167831101,0.0149378038714295,0.0138319672131148,,15.0,2.0,0.05,1.0,0.1,False,0.4511,0.977387333167994,Up,0.95,Buy,24.43652773462665,24.9165411753963,25.405983652313047,2025-05-04,,,,
2025-05-05,24.2,24.25,23.98,24.06,7496982,PFE,-0.0057851239669421,-0.014338385907415,23.403,22.7635,24.18881230104266,0.016445426863539,138.25,138.635,137.61,138.48,1527846.0,-0.0003609326499676,-0.0141667259913149,137.82299999999998,136.839,140.73103901065764,0.012474727772597,-0.0003609326499676,,15.0,2.0,0.05,1.0,0.1,False,0.34595,0.913507615346579,Up,1.0,Buy,24.27978993225239,24.725411531449357,25.1792118920864,2025-05-05,,,,
2025-05-06,23.83,23.89,22.845,22.8695,50212099,PFE,-0.0419145370758274,-0.0443167572085249,23.41795,22.765975,24.13067498579678,0.0226481135500811,,,,,,,,,,,,,24.76,,,,,,False,0.48385,0.4847500271598186,Up,1.0,Buy,22.980359907461317,23.20369450769333,23.429199584970167,2025-05-06,1.7144011,1.86864078498483,-2.1287918294132724,0.4847500271598186
2025-05-06,23.83,23.89,22.85,22.88,57131835,PFE,-0.0414746543778802,-0.043877977434183,23.419,22.7665,24.125239306179573,0.022554160930131,137.13,137.19,133.97,134.33,11611704.0,-0.0275807152164468,-0.0169057377049178,137.716,136.815,140.48378602020006,0.0149503890564598,-0.0275807152164468,24.76,,,,,,False,0.48385,-0.6043427564986157,Down,0.15,Avoid,22.74172637731312,22.46768102163809,22.196938003513036,2025-05-07,0.13071401,-0.36696715202006,-1.5767751316483412,-0.6043427564986157
2025-05-08,22.82,23.09,22.51,22.97,55518260,PFE,0.0078982009653356,-0.0377042312526184,23.481,22.838,24.02598270854613,0.0217736078045261,134.41,135.33,133.69,134.14,10552507.0,-0.0090130023640664,-0.0289561314608368,137.35399999999998,136.703,140.03527600702978,0.0146317585934014,-0.0090130023640664,22.48,,,,,,False,0.334925,-3.387412438228882,Down,0.2,Avoid,22.191911362938825,20.71391247992261,19.334349493773097,2025-05-09,-2.8797264,-2.9273461519779262,-4.35516475279661,-3.387412438228882
2025-05-09,22.51,22.6,22.26,22.28,39059757,PFE,-0.0300391815411404,-0.0262237762237761,23.417,22.8725,23.95713319484078,0.0237489750045319,134.31,134.77,132.62,132.68,7581138.0,-0.0108841508871326,-0.0122831832055386,136.817,136.5925,139.73104230231826,0.0146272385612383,-0.0108841508871326,21.9,,,,,,False,0.418775,-2.371140009281683,Down,0.35,Avoid,21.751710005932043,20.732412483294727,19.76087982325309,2025-05-11,-1.918543,-2.324964888809353,-2.8699121578879296,-2.371140009281683
2025-05-12,22.23,23.15,22.18,23.09,77293819,PFE,0.036355475763016,0.0131636682755595,23.421,22.931500000000003,23.921620403064736,0.0267278878159956,132.88,136.13,132.64,135.96,15209479.0,0.0247211335544166,0.0044326241134751,136.553,136.547,139.56194387401547,0.0171206745015947,0.0247211335544166,18.39,,,,,,False,0.0595,0.6019732404212105,Up,0.7,Buy,23.228995621213254,23.509502049784057,23.79339579039161,2025-05-13,1.0988219,1.0806115953400195,-0.3735137525096159,0.6019732404212105
2025-05-13,22.9,22.98,22.49,22.87,39183519,PFE,-0.0095279341706365,-0.0043535045711796,23.329,22.969,23.87074000607697,0.0243982126443788,133.94,133.94,131.83,131.87,17770122.0,-0.0300823771697558,-0.016922618160131,135.81199999999998,136.2135,139.23912178541923,0.0190652156753464,-0.0300823771697558,18.22,,,,,,False,0.4571666666666666,0.5133175023937959,Up,0.8,Buy,22.987395712797465,23.22399806993161,23.463035704036702,2025-05-14,0.6565976,0.7144630177320382,0.1688918751610193,0.5133175023937959
2025-05-02,160.93,161.81,159.9,160.52,5743424,PG,0.003375421927741,-0.0107235301368173,162.709,163.8435,166.05813046237614,0.0169334918872742,81.58,81.86,81.21,81.56,14827079.0,0.0054240631163706,0.0039389463318564,81.33099999999999,80.473,80.65514383228289,0.0084678821614445,0.0054240631163706,,15.0,2.0,0.05,1.0,0.1,False,0.1023,0.0415713784259626,Up,0.55,Buy,160.58673037664934,160.72027436369245,160.85392940596677,2025-05-04,,,,
2025-05-05,160.89,160.89,158.87,159.785,1002204,PG,-0.0045788686768004,-0.0171310819954481,162.1125,163.64525,165.7763666902606,0.0149527169622907,81.59,81.64,81.0,81.595,2541632.0,0.0004291319274154,-0.002871807405597,81.3815,80.62974999999999,80.68197940274936,0.0078298465133627,0.0004291319274154,,15.0,2.0,0.05,1.0,0.1,False,-0.743,0.0368915290245023,Up,0.6,Buy,159.8439471296518,159.9619066364704,160.07995319347447,2025-05-05,,,,
2025-05-06,158.74,159.71,157.695,159.214,5130804,PG,0.002417679279733,-0.0047880985123139,161.1504,163.5467,165.5009539507512,0.0141400827791775,,,,,,,,,,,,,24.76,,,,,,False,0.765,0.2652354655201134,Up,0.7,Buy,159.6362919940732,160.4842391574465,161.33669039932784,2025-05-06,-1.2906435,1.84460851173336,0.2417413384250031,0.2652354655201134
2025-05-06,158.04,159.71,157.65,159.25,7615598,PG,0.0026443367122079,-0.0045630703837978,161.154,163.54850000000002,165.53634410814536,0.0141538155109485,81.33,81.63,80.97,81.36,10458873.0,-0.0015952877653698,0.0029585798816567,81.283,80.815,80.71447886899395,0.0062070572904528,-0.0015952877653698,24.76,,,,,,False,0.765,0.8441600584921684,Up,0.75,Buy,160.59432489314878,163.3171152382853,166.08606902829135,2025-05-07,0.76125145,0.81716644456156,0.9540622813299844,0.8441600584921684
2025-05-08,158.38,160.0,158.01,158.65,7222773,PG,-0.0040178291167053,-0.0011332871623749,160.422,163.41,165.01818811281296,0.0076037187877748,81.57,81.95,81.07,81.38,10987730.0,-0.0012272950417281,-0.00134985887839,81.286,81.1745,80.76693311884738,0.0052752952598343,-0.0012272950417281,22.48,,,,,,False,-0.3716,-1.571577452170985,Down,0.8,Avoid,156.15669237213075,151.28701408686808,146.5691945931931,2025-05-09,-1.8294541,-1.2164724989318063,-1.668805793211947,-1.571577452170985
2025-05-09,158.02,159.13,157.41,157.66,6453232,PG,-0.0062401512763946,-0.0099843014128728,160.086,163.11499999999998,164.7281892226802,0.0069230963043539,81.03,81.34,80.82,80.91,8991725.0,-0.0057753747849594,-0.0054087277197295,81.293,81.2525,80.77322687119424,0.0055653130748736,-0.0057753747849594,21.9,,,,,,False,0.9938,-1.8538771514653496,Down,0.55,Avoid,154.73717728299974,149.0530839431918,143.57778927518953,2025-05-11,-2.2724426,-1.426156833847509,-1.863032041279131,-1.8538771514653496
2025-05-12,157.43,161.05,156.69,160.9,7377123,PG,0.020550551820373,0.010107351371712,159.991,162.8145,164.5876332637991,0.0098184144228869,80.97,81.23,80.33,81.03,18912130.0,0.0014831294030404,-0.0055228276877761,81.339,81.2865,80.78353811241776,0.0054416439961705,0.0014831294030404,18.39,,,,,,False,0.79545,0.6107402279393851,Up,0.75,Buy,161.88268102675448,163.8660846196502,165.87378908146755,2025-05-13,0.73078346,0.5562770963757308,0.5451601249180107,0.6107402279393851
2025-05-13,160.02,160.72,157.36,158.73,7691884,PG,-0.0134866376631449,0.0005042546485973,159.638,162.2945,164.37736095681316,0.0105406615995481,80.76,80.88,79.65,79.94,13041864.0,-0.013451807972356,-0.0176947652985991,81.209,81.1975,80.7448478006712,0.0062919014904053,-0.013451807972356,18.22,,,,,,False,0.9974,0.6503403412345631,Up,0.85,Buy,159.7622852236416,161.84703943239816,163.95899780955307,2025-05-14,0.7202205,0.643995536990148,0.5868049805222874,0.6503403412345631
2025-05-02,284.9,294.78,279.81,287.21,113633204,TSLA,0.0238485669470982,-0.0165051535801116,268.847,257.467,277.7532984765715,0.0446677647413736,200.45,202.58,199.14,201.43,3724511.0,0.0155281068817747,0.0118551263374693,194.242,190.2075,199.36474627798648,0.0170701419772192,0.0155281068817747,,15.0,2.0,0.05,1.0,0.1,False,0.44225625,-0.6325141680320066,Down,0.15,Avoid,285.3933560579953,281.7944670857012,278.24096109643733,2025-05-04,,,,
2025-05-05,285.01,285.01,274.41,276.71,36981505,TSLA,-0.0365586156470875,-0.0193152821094415,273.768,259.331,277.9939747362932,0.0410654268314676,199.81,200.0,198.62,199.76,582217.0,-0.0082907213424019,0.0126736287133732,196.173,191.056,199.42951896685148,0.0134706119917372,-0.0082907213424019,,15.0,2.0,0.05,1.0,0.1,False,0.04714375,0.5655632366187412,Up,0.85,Buy,278.2749700320477,281.4315128390484,284.6238611031165,2025-05-05,,,,
2025-05-06,273.09,277.72,271.36,276.59,68403355,TSLA,-0.013094983229858,-0.0140096962783402,277.985,261.6735,278.1362947088037,0.0396926957921658,,,,,,,,,,,,,24.76,,,,,,False,0.1999470588235294,-2.1899848232096204,Down,0.05,Avoid,270.5327209774845,258.81321831500435,247.6014055990846,2025-05-06,-2.441217,1.6997464203737336,-5.828483944354401,-2.1899848232096204
2025-05-06,273.11,277.73,271.35,275.35,74835790,TSLA,-0.0175194462285019,-0.0184300584628545,277.861,261.6115,278.2797637057883,0.0400738826878001,196.86,199.0,196.68,197.55,2405829.0,-0.0087309950323648,-0.0040332745147465,197.265,191.8785,199.38231131382267,0.0126907340531492,-0.0087309950323648,24.76,,,,,,False,0.2012157894736842,-0.759640743021501,Down,0.05,Avoid,273.2583292140903,269.1225344920582,265.0493354758258,2025-05-07,-0.3887812,-0.7644319715683406,-1.1257090675776449,-0.759640743021501
2025-05-08,279.63,289.8,279.41,284.82,96911282,TSLA,0.0311346028527983,0.0162706058659816,282.94,264.9605,278.67713597484374,0.0375761691689222,201.01,203.52,199.73,201.42,3231822.0,0.0117032497865285,0.0106879421947914,198.873,193.31,199.48415661165583,0.0104025890417406,0.0117032497865285,22.48,,,,,,False,0.3298923076923076,-4.392786053395035,Down,0.1,Avoid,272.30846676272023,248.91007198267025,227.52220917318917,2025-05-09,-4.4944763,-4.252665721890743,-4.431216119934986,-4.392786053395035
2025-05-09,290.21,307.04,290.0,298.26,132387835,TSLA,0.0471876974931535,0.0832031959324495,284.271,267.2535,279.28178597259523,0.0259890017752242,201.96,203.92,201.43,202.41,2579955.0,0.0048153296266877,0.0246013667425968,199.356,194.0365,199.5774043554018,0.0091722966355342,0.0048153296266877,21.9,,,,,,False,0.362945,-4.238578309550554,Down,0.05,Avoid,285.6180163339345,261.9188581204865,240.18613783429228,2025-05-11,-5.465599,-2.643305465858793,-4.606830402734274,-4.238578309550554
2025-05-12,321.99,322.21,311.5,318.38,112080759,TSLA,0.0674579226178502,0.1526319600318586,287.521,270.557,280.67772419152925,0.032626542013833,213.18,213.2,210.39,212.47,4783653.0,0.049701101724223,0.0672057863277915,200.836,195.174,200.07254562287432,0.0174558461901924,0.049701101724223,18.39,,,,,,False,0.3245894736842105,-2.5502161991568344,Down,0.1,Avoid,310.26062166512446,294.6377695790183,279.80159002001034,2025-05-13,-3.0269964,-1.4383105762039925,-3.185341647136261,-2.5502161991568344
2025-05-13,320.0,337.59,316.8,334.07,135287018,TSLA,0.0492807337144292,0.1729162277929921,291.725,274.643,282.8469235491734,0.0347078353934067,213.77,216.18,213.07,215.28,5716497.0,0.0132253965265685,0.0687053216838762,202.457,196.4245,200.6543767914717,0.0175520180895276,0.0132253965265685,18.22,,,,,,False,0.3210625,-3.831061220977777,Down,0.1,Avoid,321.2715737790796,297.1268836801134,274.796752065478,2025-05-14,-3.5202792,-2.8117909979065527,-5.161113495944137,-3.831061220977777
2025-05-02,399.96,402.0,393.11,399.92,11377680,UNH,-0.0018967754816811,-0.0227500427632383,416.463,487.4815,490.1708110963722,0.0214286653814485,138.79,139.01,137.55,138.53,9777008.0,0.0138319672131148,-0.0053848363009764,137.232,136.679,140.8214167831101,0.0149378038714295,0.0138319672131148,,15.0,2.0,0.05,1.0,0.1,False,0.8481666666666667,-0.2411449417427347,Down,0.2,Avoid,398.9556131489825,397.0338105492829,395.1212654336504,2025-05-04,,,,
2025-05-05,399.12,406.4299,397.59,405.805,2638318,UNH,0.0147154430886176,-0.0136958001166633,414.5105,481.51925,487.0875287516421,0.0135875800946243,138.25,138.635,137.61,138.48,1527846.0,-0.0003609326499676,-0.0141667259913149,137.82299999999998,136.839,140.73103901065764,0.012474727772597,-0.0003609326499676,,15.0,2.0,0.05,1.0,0.1,False,0.37665,0.7551845773976306,Up,0.95,Buy,408.8695767743084,415.068334730373,421.3610703320746,2025-05-05,,,,
2025-05-06,402.8,404.7201,393.42,394.45,6960865,UNH,-0.0255922531558014,-0.0155485674353599,411.138,474.957,483.4837016045415,0.014247035323157,,,,,,,,,,,,,24.76,,,,,,False,0.5075000000000001,0.3298954871639948,Up,0.8,Buy,395.7512727491184,398.366710929466,400.9994339989504,2025-05-06,-0.7498612,2.526538329569787,-0.7869906872954843,0.3298954871639948
2025-05-06,402.8,404.72,393.42,394.51,7795482,UNH,-0.0254440354734319,-0.0153988220025956,411.144,474.96,483.5679187662412,0.0142265858600901,137.13,137.19,133.97,134.33,11611704.0,-0.0275807152164468,-0.0169057377049178,137.716,136.815,140.48378602020006,0.0149503890564598,-0.0275807152164468,24.76,,,,,,False,0.5075000000000001,-0.2591969568150485,Down,0.2,Avoid,393.487442085669,391.4502707041365,389.423646208715,2025-05-07,-0.44394445,-0.6027475106183114,0.2691010943662813,-0.2591969568150485
2025-05-08,390.0,390.92,385.37,385.55,7167495,UNH,-0.0140899094768065,-0.0475778760406115,403.584,457.2115,476.3102516053501,0.0139123782355519,134.41,135.33,133.69,134.14,10552507.0,-0.0090130023640664,-0.0289561314608368,137.35399999999998,136.703,140.03527600702978,0.0146317585934014,-0.0090130023640664,22.48,,,,,,False,0.0188,-2.101256850969956,Down,0.55,Avoid,377.44860421108535,361.75292904200586,346.70993669189755,2025-05-09,-2.408297,-2.118882625861168,-1.7765908651285327,-2.101256850969956
2025-05-09,385.67,386.55,378.54,380.64,8135275,UNH,-0.0127350538192193,-0.0351575371980431,399.784,446.5235,472.4781529179656,0.0138984422506274,134.31,134.77,132.62,132.68,7581138.0,-0.0108841508871326,-0.0122831832055386,136.817,136.5925,139.73104230231826,0.0146272385612383,-0.0108841508871326,21.9,,,,,,False,0.5171571428571429,-2.298881697416501,Down,0.4,Avoid,371.8895367069538,354.9874740233403,338.8535956922377,2025-05-11,-2.3686452,-2.3297796181523838,-2.198220282904493,-2.298881697416501
2025-05-12,381.0,387.21,376.84,378.75,10945030,UNH,-0.0049653215636822,-0.0314785454917404,395.659,435.4875,468.63521602363664,0.0132987585339443,132.88,136.13,132.64,135.96,15209479.0,0.0247211335544166,0.0044326241134751,136.553,136.547,139.56194387401547,0.0171206745015947,0.0247211335544166,18.39,,,,,,False,0.1351428571428571,1.0050117734395951,Up,0.9,Buy,382.55648209190247,390.28459752845527,398.16883048228055,2025-05-13,1.3428816,0.1506388009957307,1.5215149589974322,1.0050117734395951
2025-05-13,335.74,342.0,309.1,311.38,58359627,UNH,-0.1778745874587458,-0.1923745298923616,385.874,421.7035,462.4610750113785,0.0549234144071559,133.94,133.94,131.83,131.87,17770122.0,-0.0300823771697558,-0.016922618160131,135.81199999999998,136.2135,139.23912178541923,0.0190652156753464,-0.0300823771697558,18.22,,,,,,False,-0.0790192307692307,0.9191317557686768,Up,0.95,Buy,314.2419924611125,320.0451356100454,325.9554460733886,2025-05-14,-0.19039449,1.5624151456093398,1.3853746126539508,0.9191317557686768
2025-05-02,347.22,350.09,346.12,347.6,6106391,V,0.0150386917798219,0.0178027641133755,337.12299999999993,331.366,336.2799845512481,0.0166905808316077,49.49,49.94,49.33,49.76,35019493.0,0.0207179487179487,0.0223957263201148,48.091,47.0265,48.45439219224128,0.0147535147413896,0.0207179487179487,,15.0,2.0,0.05,1.0,0.1,False,0.9963,0.0699835921918266,Up,0.65,Buy,347.84326296645884,348.33029975100663,348.8180184657649,2025-05-04,,,,
2025-05-05,347.0,350.84,346.25,350.13,997148,V,0.007278481012658,0.0134008683068016,340.126,333.216,336.9302465383888,0.0115617763308481,49.34,49.7297,49.1,49.685,7198887.0,-0.001507234726688,0.0189704675963906,48.4945,47.30075,48.52421280452226,0.0115474261288937,-0.001507234726688,,15.0,2.0,0.05,1.0,0.1,,,-0.0584666984415455,Down,0.4,Avoid,349.9252905487466,349.5162306368355,349.10764891274346,2025-05-05,,,,
2025-05-06,346.4,349.65,345.7579,347.62,2564787,V,-0.0029256539697107,0.0150970944663455,341.599,334.9065,337.2811652961955,0.0075394402095252,,,,,,,,,,,,,24.76,,,,,,False,0.2877333333333333,0.1496832682502924,Up,0.55,Buy,348.14032897709166,349.1833246333319,350.2294450063844,2025-05-06,-1.2726034,1.6668596227596435,0.0547935745922467,0.1496832682502924
2025-05-06,346.4,349.65,345.76,347.7,3421409,V,-0.002696190913263,0.0153307052124398,341.607,334.9105,337.30065959129854,0.0075135675752192,49.0,49.56,48.97,49.16,28699207.0,-0.005663430420712,0.0084102564102563,48.67,47.542,48.53731777246861,0.0090334365169026,-0.005663430420712,24.76,,,,,,False,0.2877333333333333,1.6913985061772747,Up,1.0,Buy,353.5809926059784,365.6430733325576,378.11664052050514,2025-05-07,2.0518422,1.231117905912611,1.791235399942211,1.6913985061772747
2025-05-08,352.0,355.33,350.95,351.27,4147499,V,0.0040588823781619,0.007543597980725,344.721,337.9315,338.3444644214296,0.0074152148494071,49.84,50.37,49.72,49.84,31108841.0,0.00788675429727,0.0080906148867314,49.002,47.949,48.62810567318717,0.0084052073525133,0.00788675429727,22.48,,,,,,False,0.0772,-0.5896387038200598,Down,0.95,Avoid,349.19877612509123,345.0928945770737,341.03529001179203,2025-05-09,-1.2826573,-0.0596095500216018,-0.4266492957754305,-0.5896387038200598
2025-05-09,351.83,353.8,350.67,352.54,3086734,V,0.0036154525009253,0.013920046016681,346.458,339.328,338.89264897129266,0.0071096303710061,49.96,50.03,49.72,49.85,22011638.0,-0.0002005615724026,0.0140358014646053,49.187,48.147000000000006,48.67563784339369,0.0080596319829401,-0.0002005615724026,21.9,,,,,,False,0.4587,-1.1128233390649227,Down,0.85,Avoid,348.6168526004605,340.90104506797184,333.3560086426007,2025-05-11,-1.1341598,-0.3429167824566621,-1.861393431347603,-1.1128233390649227
2025-05-12,359.14,361.89,351.13,355.85,7959973,V,0.0093890055029217,0.0171502072316707,348.29200000000003,340.45050000000003,339.54549426575784,0.0072207628167848,51.11,51.2,50.55,50.87,44274103.0,0.0202567188126754,0.0287158746208289,49.458000000000006,48.3575,48.761268547869406,0.0095696488505193,0.0202567188126754,18.39,,,,,,False,0.9118,0.7891069849774605,Up,0.8,Buy,358.65803720604225,364.34076172494986,370.11352565356736,2025-05-13,0.6393971,0.8068627567377424,0.9210611134816566,0.7891069849774605
2025-05-13,355.52,358.87,354.58,356.14,5396786,V,0.0008149501194323,0.0138639792752013,349.754,341.4985,340.20724290949755,0.0069478327768367,51.0,51.32,50.91,51.08,33527023.0,0.0041281698447022,0.0244685118331327,49.699,48.554,48.85401664196222,0.0094191414519341,0.0041281698447022,18.22,,,,,,False,0.9179,0.2322835925328244,Up,0.75,Buy,356.9672547864464,358.6275335542596,360.2955343905537,2025-05-14,0.21045077,0.1457028382165411,0.3406971709111679,0.2322835925328244
2025-05-02,97.95,99.22,97.85,98.75,15956825,WMT,0.0137562878554564,0.0282174094127445,95.779,92.636,92.4045501730896,0.0106110827835205,200.45,202.58,199.14,201.43,3724511.0,0.0155281068817747,0.0118551263374693,194.242,190.2075,199.36474627798648,0.0170701419772192,0.0155281068817747,,15.0,2.0,0.05,1.0,0.1,False,0.0,0.0411776199890826,Up,0.5,Buy,98.79066289973922,98.8720389381554,98.95348200780144,2025-05-04,,,,
2025-05-05,98.94,99.535,98.53,99.53,3062180,WMT,0.0078987341772152,0.0234447300771207,96.491,93.453,92.68215748094828,0.0093054414859763,199.81,200.0,198.62,199.76,582217.0,-0.0082907213424019,0.0126736287133732,196.173,191.056,199.42951896685148,0.0134706119917372,-0.0082907213424019,,15.0,2.0,0.05,1.0,0.1,False,0.321,0.6399302437064989,Up,0.9,Buy,100.16692257156107,101.45302137783835,102.75563312169068,2025-05-05,,,,
2025-05-06,98.74,99.47,98.4128,98.51,8341955,WMT,-0.0082553105808919,0.0112924751052254,96.837,94.177,92.9062775108313,0.0077262917122483,,,,,,,,,,,,,24.76,,,,,,,,0.3112089541018406,Up,0.75,Buy,98.81657194068572,99.432581029228,100.05243023476396,2025-05-06,-0.28005517,1.2636178190341192,-0.0499357914377647,0.3112089541018406
2025-05-06,98.74,99.47,98.41,98.55,10464950,WMT,-0.0078526125037753,0.0117031105635971,96.841,94.179,92.9155900510345,0.0076571005139065,196.86,199.0,196.68,197.55,2405829.0,-0.0087309950323648,-0.0040332745147465,197.265,191.8785,199.38231131382267,0.0126907340531492,-0.0087309950323648,24.76,,,,,,,,0.435878756158596,Up,0.6,Buy,98.9795585141943,99.8443007667035,100.71659790402428,2025-05-07,1.0955725,0.0510235838493882,0.1610402130077474,0.435878756158596
2025-05-08,98.75,99.33,97.36,97.43,14394892,WMT,-0.0141657391480318,-0.0191281586630422,97.39,95.4225,93.31076070221935,0.0092162448979728,201.01,203.52,199.73,201.42,3231822.0,0.0117032497865285,0.0106879421947914,198.873,193.31,199.48415661165583,0.0104025890417406,0.0117032497865285,22.48,,,,,,False,0.4078199999999999,-3.0468089601534447,Down,0.3,Avoid,94.46149403012252,88.79306053058373,83.46477767833883,2025-05-09,-3.1316485,-3.187441443605735,-2.8213368963577725,-3.0468089601534447
